"Country","2023","2022","2021","2020","2019","2018","2017","2016","2015","2014","2013","2012","2011","2010","2009","2008","2007","2006","2005","2004","2003","2002","2001","2000","1999"
"BRIC",21209.3954328,20822.0497013,20336.1063675,19977.7086082,20915.2735743,20489.3475406,20261.3090738,20282.8956743,20303.0882392,19780.9084199,19296.9906172,18957.8767562,18704.2413293,18511.5435933,17665.750005,17347.2151818,16855.9419428,16394.470479,16092.5321894,15577.9017211,14332.5928994,13386.9099729,12455.0553773,11825.7266722,11202.3418704
